"order_id","origin_port","X3pl","customs_procedures","logistic_hub","customer","product_id","units","weight","material_handling","distance_port_hub","distance_hub_customer","distance_total"
"37cf06ef8528","Rotterdam","v_002","CRF","Zaragoza","Rome",1666957,439,901,2,1212.1854,1110.3378,2322.5232
"4bd8d2df5dc9","Barcelona","v_004","DTD","Warsaw","Budapest",1699694,523,329,3,1870.1057,546.5441,2416.6498
"e80aee2edf0f","Barcelona","v_002","CRF","Venlo","Munich",1674598,483,1519,1,1153.4178,532.4769,1685.8947
"6601560a12b4","Barcelona","v_002","CRF","Venlo","Vienna",1672706,390,1684,5,1153.4178,815.6854,1969.1032
"6a02a91221b1","Rotterdam","v_004","CRF","Warsaw","Rome",1692115,441,1273,2,1135.6449,1319.6796,2455.3245
"df5b54d5ee7d","Barcelona","v_002","DTD","Hamburg","Athens",1692946,582,1936,0,1473.6254,2025.2207,3498.8461
"2c1c46875641","Rotterdam","v_002","DTD","Hamburg","Lyon",1682802,421,1042,3,414.4489,943.0273,1357.4762
"8baa915370fd","Rotterdam","v_002","DTD","Hamburg","Hanover",1655754,413,1439,4,414.4489,132.0362,546.4851
"71b43ce6faa2","Rotterdam","v_001","CRF","","Madrid",1666990,503,384,5,0,0,0
"2f77d5638381","Rotterdam","v_004","CRF","Dusseldorf","Lyon",1622685,484,1230,3,177.3075,624.6864,801.9939
"73193827b1c3","Rotterdam","v_001","DTD","Hamburg","Rome",1689145,439,1058,4,414.4489,1309.179,1723.6279
"ed3c263937d7","Barcelona","v_002","DTP","Rome","Barcelona",1666466,483,1072,5,859.9884,859.9884,1719.9768
"c1439b69b067","Rotterdam","v_004","CRF","Warsaw","Lisbon",1700035,544,976,4,1135.6449,2768.9663,3904.6112
"06e502eb21a6","Barcelona","v_002","DTD","Dusseldorf","Amsterdam",1696260,412,1291,5,1149.4065,182.1019,1331.5084
"05fc29a8d942","Rotterdam","v_001","CRF","Lille","Stockholm",1622685,412,1230,3,173.9644,1357.4387,1531.4031
"1238326b7984","Athens","v_003","DTD","Venlo","Barcelona",1683700,453,1451,3,2029.5726,1153.4178,3182.9904
"57a46b0b08c7","Rotterdam","v_004","DTD","Venlo","Lyon",1668545,625,1179,5,130.0459,634.0662,764.1121
"4d5f36c7cb38","Rotterdam","v_002","CRF","Hamburg","Lyon",1692956,592,1343,5,414.4489,943.0273,1357.4762
"09ca17b020fa","Athens","v_002","CRF","Venlo","Amsterdam",1680562,346,2249,5,2029.5726,139.2635,2168.8361
"de2308bd8b61","Barcelona","v_002","DTP","Venlo","Vienna",1668362,562,1010,2,1153.4178,815.6854,1969.1032
"cf06633272bc","Rotterdam","v_002","DTD","Hamburg","Prague",1650880,504,202,4,414.4489,491.0931,905.542
"11041aa660e5","Rotterdam","v_004","DTP","Warsaw","Stockholm",1668547,447,1844,3,1135.6449,811.4601,1947.105
"f7062cb8b518","Athens","v_002","CRF","Venlo","Madrid",1654251,529,1536,5,2029.5726,1436.9241,3466.4967
"9e4821e0cf5f","Rotterdam","v_002","DTP","Hamburg","Madrid",1689469,407,1395,5,414.4489,1787.4018,2201.8507
"50a334ad160c","Rotterdam","v_004","CRF","Hamburg","Barcelona",1655985,354,1053,0,414.4489,1473.6254,1888.0743
"c0215a30b27d","Barcelona","v_004","DTD","Venlo","Madrid",1666524,562,755,2,1153.4178,1436.9241,2590.3419
"88ea10fec17d","Athens","v_002","CRF","Venlo","Berlin",1691393,463,1523,3,2029.5726,512.8188,2542.3914
"054ab9ee86cb","Rotterdam","v_001","DTP","Venlo","Rome",1672000,337,2170,5,130.0459,1160.8464,1290.8923
"3c3dc2ad2c15","Barcelona","v_004","CRF","Venlo","Milan",1646393,505,1066,5,1153.4178,696.3485,1849.7663
"326edd03e5bb","Rotterdam","v_004","CRF","Liege","Vienna",1681699,449,1141,3,161.5622,828.0363,989.5985
"76131aa27f30","Barcelona","v_004","DTD","Warsaw","Bordeaux",1644308,512,1088,3,1870.1057,1788.2674,3658.3731
"507e9ad73f11","Athens","v_004","DTP","Venlo","Berlin",1650715,520,1895,4,2029.5726,512.8188,2542.3914
"2792adce85b8","Rotterdam","v_002","DTD","Dusseldorf","Lisbon",1654622,435,1723,4,177.3075,1865.7471,2043.0546
"af9e0ead6ffe","Rotterdam","v_002","DTD","Dusseldorf","Paris",1613321,513,1086,0,177.3075,413.6191,590.9266
"be26cdd9ad12","Rotterdam","v_004","DTD","Venlo","Paris",1699689,432,2369,0,130.0459,392.9249,522.9708
"36d669896223","Rotterdam","v_002","CRF","Venlo","Rome",1613321,536,1086,0,130.0459,1160.8464,1290.8923
"9c585299281f","Barcelona","v_004","CRF","Lille","Copenhagen",1668606,380,620,4,1030.8249,847.3082,1878.1331
"9d3c9a149b6a","Athens","v_004","CRF","Rome","Milan",1699674,432,2045,5,1053.5083,477.3222,1530.8305
"6ed2329f83ec","Rotterdam","v_001","CRF","Rome","Copenhagen",1676592,541,1540,4,1269.2365,1533.9085,2803.145
"890fec24b852","Athens","v_004","DTD","Lille","Copenhagen",1688587,537,1046,0,0,847.3082,847.3082
"26f550d41dbe","Rotterdam","v_002","DTP","Hamburg","Barcelona",1699772,461,431,5,414.4489,1473.6254,1888.0743
"df1478c2da92","Rotterdam","v_002","DTD","Warsaw","Turin",1680562,617,2249,5,1135.6449,1264.7321,2400.377
"469ed0560274","Rotterdam","v_002","DTD","Bratislava","Barcelona",1650715,635,1895,4,995.7185,1397.414,2393.1325
"6b022ccf9f40","Rotterdam","v_002","CRF","Venlo","Madrid",1681687,473,540,2,130.0459,1436.9241,1566.97
"9fa1be352188","Barcelona","v_002","CRF","Venlo","Berlin",1668547,384,1844,3,1153.4178,512.8188,1666.2366
"f1595ecaf668","Rotterdam","v_004","DTD","Zaragoza","Athens",1660577,511,1716,5,1212.1854,2138.3667,3350.5521
"d5d70a9851c8","Rotterdam","v_002","CRF","Liege","Rome",1672706,408,1684,5,161.5622,1107.929,1269.4912
"652cee34cc62","Rotterdam","v_002","CRF","Hamburg","Madrid",1650715,346,1895,4,414.4489,1787.4018,2201.8507
"120a5a062769","Barcelona","v_002","DTP","Venlo","Lyon",1657013,419,1285,0,0,634.0662,634.0662
"eb9c40f8ae6e","Athens","v_004","DTD","Venlo","Turin",1683200,498,540,5,2029.5726,712.3703,2741.9429
"aed22db39515","Barcelona","v_004","CRF","Hamburg","Cologne",1672245,528,1065,4,1473.6254,357.1486,1830.774
"82ee8ea0a51e","Rotterdam","v_002","DTD","Rome","Stockholm",1669409,579,1927,3,1269.2365,1977.3389,3246.5754
"132a70de3511","Athens","v_002","CRF","Rome","Hanover",1657474,486,598,5,1053.5083,1183.4477,2236.956
"d4e8f35bab6a","Rotterdam","v_003","CRF","Venlo","Paris",1668550,454,630,0,130.0459,392.9249,522.9708
"82bb0492f0c9","Rotterdam","v_002","CRF","Rome","Hanover",1629341,458,1302,5,1269.2365,1183.4477,2452.6842
"a2dcfb192514","Rotterdam","v_002","DTD","Rome","Vienna",1701406,390,1363,5,1269.2365,765.5193,2034.7558
"0ecc0f968d5f","Rotterdam","v_004","DTD","Zaragoza","Valencia",1672713,407,1096,4,1212.1854,246.0864,1458.2718
"147975d693af","Rotterdam","v_002","CRF","Warsaw","Berlin",1700128,515,1003,5,1135.6449,523.8994,1659.5443
"014c77a36524","Rotterdam","v_002","DTD","Dusseldorf","Valencia",1655754,332,1439,4,177.3075,1420.0225,1597.33
"9bdd9d1a51c6","Rotterdam","v_004","DTP","Lille","Vienna",1689785,433,1683,4,173.9644,1001.0708,1175.0352
"e883ffe29bd4","Rotterdam","v_004","CRF","Zaragoza","Helsinki",1674598,592,1519,1,1212.1854,2710.6631,3922.8485
"68208c96ea12","Barcelona","v_004","DTD","Dusseldorf","Cologne",1676566,515,1768,3,0,34.4291,34.4291
"18aaefe528b5","Rotterdam","v_004","CRF","Hamburg","Cologne",1676699,522,2151,5,414.4489,357.1486,771.5975
"86d37dc8eb59","Rotterdam","v_004","DTD","Venlo","Vienna",1662238,557,1572,0,130.0459,815.6854,945.7313
"af9b24644d8a","Barcelona","v_002","DTP","Warsaw","Copenhagen",1657063,536,1842,4,1870.1057,676.8236,2546.9293
"bea728165055","Athens","v_003","DTD","Hamburg","Prague",1689786,531,798,3,2025.2207,491.0931,2516.3138
"50aac6a4b63e","Athens","v_004","CRF","Venlo","Madrid",1699372,618,1465,0,2029.5726,1436.9241,3466.4967
"d9fea21aefcb","Rotterdam","v_004","CRF","Bratislava","Barcelona",1685952,459,553,3,995.7185,1397.414,2393.1325
"91c7ff549d79","Rotterdam","v_004","DTD","Warsaw","Bucharest",1688285,535,1253,5,1135.6449,943.3275,2078.9724
"bf23976d29e3","Rotterdam","v_004","DTP","Warsaw","Turin",1680503,498,1182,3,1135.6449,1264.7321,2400.377
"7c143a93d8cd","Athens","v_001","CRF","Rome","Vienna",1677690,471,605,3,1053.5083,765.5193,1819.0276
"1c1f33693ec6","Rotterdam","v_004","CRF","Hamburg","Madrid",1613321,502,1086,0,414.4489,1787.4018,2201.8507
"0deaf11e4020","Rotterdam","v_002","CRF","Dusseldorf","Paris",1668555,542,1294,3,177.3075,413.6191,590.9266
"69e27117b51d","Athens","v_004","CRF","Venlo","Naples",1686756,507,1208,3,2029.5726,1328.0246,3357.5972
"b8e3d3654492","Rotterdam","v_004","DTP","Venlo","Madrid",1692708,461,2287,4,130.0459,1436.9241,1566.97
"e5d58b5c510b","Athens","v_003","CRF","Hamburg","Madrid",1656350,562,1172,2,0,1787.4018,1787.4018
"a31da63d1437","Rotterdam","v_002","CRF","Hamburg","Budapest",1699353,412,847,5,414.4489,928.2328,1342.6817
"3ef81eca8808","Rotterdam","v_004","DTD","Warsaw","Rome",1696074,401,1812,2,1135.6449,1319.6796,2455.3245
"2ff7e6f509ba","Rotterdam","v_004","CRF","Rome","Copenhagen",1685329,535,1331,1,1269.2365,1533.9085,2803.145
"8.40E+11","Rotterdam","v_002","DTP","Hamburg","Stockholm",1699022,507,1611,4,414.4489,812.0226,1226.4715
"92809e2a6f2d","Rotterdam","v_003","CRF","Zaragoza","Bordeaux",1697083,397,2127,3,1212.1854,355.1412,1567.3266
"78466c0a2841","Rotterdam","v_001","CRF","Zaragoza","Amsterdam",1656839,455,1202,2,1212.1854,1269.1074,2481.2928
"336c486de345","Rotterdam","v_002","CRF","Venlo","Paris",1681379,532,744,3,130.0459,392.9249,522.9708
"e82a26d88562","Barcelona","v_004","DTD","Hamburg","Paris",1672000,586,2170,5,1473.6254,747.9185,2221.5439
"40d146bfe745","Rotterdam","v_002","DTD","Lille","Munich",1650715,241,1895,4,173.9644,677.1062,851.0706
"62582dcb84df","Rotterdam","v_004","CRF","Hamburg","Rome",1682681,508,1215,3,414.4489,1309.179,1723.6279
"7e8c3fe37f61","Rotterdam","v_004","DTD","Hamburg","Madrid",1660153,495,702,5,414.4489,1787.4018,2201.8507
"95bca3eadf86","Barcelona","v_004","DTD","Hamburg","Berlin",1676565,450,1758,2,0,254.6944,254.6944
"6a262ba45ce7","Rotterdam","v_004","DTD","Bratislava","Prague",1620510,488,1308,4,995.7185,291.2472,1286.9657
"5badda75f936","Rotterdam","v_002","DTD","Venlo","Berlin",1678427,446,899,5,130.0459,512.8188,642.8647
"f24868ede54e","Barcelona","v_004","DTD","Warsaw","Lyon",1690001,434,1700,1,1870.1057,1384.9215,3255.0272
"e92b4a750fec","Rotterdam","v_002","CRF","Lille","Amsterdam",1650715,567,1895,4,173.9644,231.1954,405.1598
"28680cb2ef76","Athens","v_002","DTD","Hamburg","Barcelona",1688621,517,1158,3,2025.2207,1473.6254,3498.8461
"97dccf871876","Rotterdam","v_003","DTD","Hamburg","Madrid",1684808,444,1705,3,414.4489,1787.4018,2201.8507
"a4546aa3ce37","Rotterdam","v_002","CRF","Venlo","Bordeaux",1676851,561,1435,3,130.0459,883.3809,1013.4268
"0021844d664a","Athens","v_002","CRF","Zaragoza","Barcelona",1682210,608,1820,5,2138.3667,257.0251,2395.3918
"7a9f369126ea","Rotterdam","v_001","DTD","Warsaw","Vienna",1700140,502,338,5,1135.6449,559.1571,1694.802
"c626df37a60e","Rotterdam","v_004","CRF","Venlo","Lyon",1700035,523,976,4,130.0459,634.0662,764.1121
"2f0b92c4f6ef","Rotterdam","v_002","DTP","Venlo","Budapest",1650715,361,1895,4,130.0459,1028.3023,1158.3482
"9f3c86d2812d","Barcelona","v_004","CRF","Hamburg","Barcelona",1650715,479,1895,4,0,1473.6254,1473.6254
"de75ad511380","Rotterdam","v_004","DTD","Lille","Paris",1699570,453,1885,5,173.9644,204.8496,378.814
"6bd36b5834da","Barcelona","v_004","DTD","Hamburg","Berlin",1660579,488,969,5,1473.6254,254.6944,1728.3198
"c3bdbc4fa6e6","Barcelona","v_002","CRF","Rome","Munich",1689779,460,1685,5,859.9884,697.5485,1557.5369
"eed2f60221e5","Rotterdam","v_002","DTD","Hamburg","Rome",1689786,500,798,3,414.4489,1309.179,1723.6279
"d2002914cd9a","Barcelona","v_004","DTD","Venlo","Milan",1684005,467,2058,3,1153.4178,696.3485,1849.7663
"820ea61767b6","Barcelona","v_002","CRF","Dusseldorf","Lisbon",1667126,472,274,4,1149.4065,1865.7471,3015.1536
"9fdb6691fa41","Barcelona","v_004","DTP","Hamburg","Malmö",1668094,399,2070,3,1473.6254,299.8548,1773.4802
"f1c80a91e8c4","Athens","v_004","DTD","Hamburg","Rome",1699793,491,2400,2,2025.2207,1309.179,3334.3997
"97dade1a5665","Rotterdam","v_002","DTD","Warsaw","Prague",1620510,433,1308,4,1135.6449,522.6342,1658.2791
"5b888aedcd66","Athens","v_004","DTD","Rome","Stockholm",1660153,473,702,5,1053.5083,1977.3389,3030.8472
"ef90976167c2","Rotterdam","v_002","DTD","Zaragoza","Madrid",1692731,483,971,5,1212.1854,274.1376,1486.323
"dac232c34bf1","Rotterdam","v_002","DTP","Venlo","Rome",1655373,508,1133,5,130.0459,1160.8464,1290.8923
"ad1f8787df19","Rotterdam","v_004","CRF","Lille","Stockholm",1644308,474,1088,3,173.9644,1357.4387,1531.4031
"eeed54927924","Athens","v_002","CRF","Venlo","Bucharest",1685076,460,1501,2,2029.5726,1672.4754,3702.048
"3904e5361310","Rotterdam","v_001","CRF","Dusseldorf","Milan",1682210,495,1820,5,177.3075,665.0376,842.3451
"08f6c1af82d8","Barcelona","v_003","DTD","Venlo","Barcelona",1699378,576,976,5,1153.4178,1153.4178,2306.8356
"9605503accfa","Rotterdam","v_004","DTD","Hamburg","Copenhagen",1680561,427,1887,4,414.4489,289.9676,704.4165
"30125ab310a6","Athens","v_004","CRF","Lille","Paris",1688587,465,1046,0,2153.58,204.8496,2358.4296
"e2a58e909db7","Athens","v_001","CRF","Hamburg","Budapest",1662551,442,2361,5,2025.2207,928.2328,2953.4535
"13d421ae43c3","Athens","v_003","DTP","Hamburg","Madrid",1699540,469,446,3,2025.2207,1787.4018,3812.6225
"13d15683a5d1","Rotterdam","v_004","CRF","Hamburg","Madrid",1650715,497,1895,4,414.4489,1787.4018,2201.8507
"9220aa7af351","Athens","v_001","DTD","Dusseldorf","Madrid",1699953,660,1831,0,1984.437,1448.2241,3432.6611
"8155369f23ea","Rotterdam","v_002","CRF","Dusseldorf","Turin",1685076,539,1501,2,177.3075,687.985,865.2925
"6eecc4b7bad9","Rotterdam","v_004","DTD","Dusseldorf","Berlin",1620510,587,1308,4,177.3075,477.3717,654.6792
"18ce692f5d8b","Athens","v_004","CRF","Dusseldorf","Rome",1672676,483,892,5,1984.437,1125.029,3109.466
"cbbce43241bd","Athens","v_002","DTD","Hamburg","Rome",1680781,515,1093,5,2025.2207,1309.179,3334.3997
"914d38450eaa","Athens","v_002","DTD","Hamburg","Vienna",1699842,587,1810,5,2025.2207,743.8643,2769.085
"56b4f3373dfe","Barcelona","v_004","DTD","Venlo","Vienna",1669702,495,185,2,1153.4178,815.6854,1969.1032
"e857686202eb","Barcelona","v_003","DTD","Venlo","Berlin",-1,585,NA,NA,1153.4178,512.8188,1666.2366
"008197009cbf","Athens","v_004","DTD","Warsaw","Madrid",1700140,480,338,5,1597.0905,2297.8442,3894.9347
"27ecfc0db2dc","Athens","v_003","CRF","Rome","Madrid",1696073,397,1208,5,1053.5083,1366.4467,2419.955
"09be8b0e3144","Rotterdam","v_004","DTD","Lille","Madrid",1701405,538,1294,2,173.9644,1251.5675,1425.5319
"1b68d17cd4b4","Rotterdam","v_004","DTP","Hamburg","Berlin",1651350,516,722,2,414.4489,254.6944,669.1433
"52c83e03b6e9","Athens","v_004","CRF","Hamburg","Munich",1672707,983,2876,3,2025.2207,612.2829,2637.5036
"0f1a00af7bab","Athens","v_004","CRF","Venlo","Berlin",1682763,495,835,3,2029.5726,512.8188,2542.3914
"0d5f7af007c1","Barcelona","v_002","CRF","Venlo","Milan",1680961,472,1052,5,1153.4178,696.3485,1849.7663
"53e480b76fe9","Athens","v_004","DTD","Zaragoza","Athens",1672000,476,2170,5,2138.3667,2138.3667,4276.7334
"63e2bf7cf5f1","Athens","v_002","CRF","Warsaw","Lyon",1699844,570,845,5,1597.0905,1384.9215,2982.012
"95da882759e9","Rotterdam","v_004","DTD","Lille","Paris",1693019,544,1407,5,173.9644,204.8496,378.814
"6e38a818be36","Rotterdam","v_004","DTD","Lille","Lyon",1677891,304,1988,5,173.9644,558.1464,732.1108
"37a85a591a1f","Rotterdam","v_004","DTD","Lille","Madrid",1692114,539,1679,2,173.9644,1251.5675,1425.5319
"fd998f1247a4","Rotterdam","v_001","DTD","Zaragoza","Vienna",1682983,457,1781,1,1212.1854,1539.7663,2751.9517
"49a750a16064","Barcelona","v_002","CRF","Venlo","Madrid",1682865,454,2751,3,1153.4178,1436.9241,2590.3419
"443020ebe468","Rotterdam","v_004","CRF","Venlo","Munich",1699570,479,1885,5,130.0459,532.4769,662.5228
"40f85ebd8f28","Rotterdam","v_002","CRF","Venlo","Vienna",1700137,426,1074,5,130.0459,815.6854,945.7313
"6daa860c937b","Rotterdam","v_003","DTD","Venlo","Amsterdam",1693105,501,1497,4,130.0459,139.2635,269.3094
"6677454c91b5","Rotterdam","v_002","CRF","Hamburg","Vienna",1690294,442,1624,5,414.4489,743.8643,1158.3132
"1b3d4d4fcbca","Rotterdam","v_004","DTD","Warsaw","Madrid",1678674,398,1707,5,1135.6449,2297.8442,3433.4891
"c16d5e8b4f45","Athens","v_002","CRF","Lille","Bucharest",1661099,357,1627,5,2153.58,1857.0525,4010.6325
"a22c2ef818c5","Rotterdam","v_001","CRF","Hamburg","Berlin",1681890,502,591,0,414.4489,254.6944,669.1433
"e4d7cf705cf8","Athens","v_003","CRF","Rome","Paris",1699564,560,1089,3,0,1108.5886,1108.5886
"02408909adeb","Rotterdam","v_004","DTD","Rome","Marseille",1662238,360,1572,0,1269.2365,604.0216,1873.2581
"83d93c9e3e4c","Rotterdam","v_004","CRF","Venlo","Madrid",1683700,625,1451,3,130.0459,1436.9241,1566.97
"4b28301a17d3","Barcelona","v_002","CRF","Dusseldorf","Copenhagen",1699570,452,1885,5,0,627.7653,627.7653
"46169b74b658","Athens","v_002","DTD","Venlo","Stockholm",1672117,491,638,3,2029.5726,1159.0472,3188.6198
"835c46ef292a","Rotterdam","v_002","CRF","Lille","Madrid",1699584,459,1171,3,173.9644,1251.5675,1425.5319
"f56ce6bd6608","Rotterdam","v_004","CRF","Venlo","Munich",1667817,567,2301,3,130.0459,532.4769,662.5228
"b72ceed6d642","Athens","v_004","CRF","Rome","Bremen",1669584,478,1013,4,1053.5083,1273.3157,2326.824
"fd648bc60015","Rotterdam","v_002","CRF","Hamburg","Milan",1684808,570,1705,3,414.4489,901.2353,1315.6842
"06de79d167bc","Rotterdam","v_002","DTP","Warsaw","Stockholm",1644308,519,1088,3,1135.6449,811.4601,1947.105
"f8f49ae17fd1","Rotterdam","v_002","DTD","Warsaw","Paris",1613321,469,1086,0,1135.6449,1376.6802,2512.3251
"7682d39e4945","Barcelona","v_002","CRF","Dusseldorf","Vienna",1670215,424,1385,3,1149.4065,768.3073,1917.7138
"6ab11aacdf58","Rotterdam","v_004","DTD","Hamburg","Vienna",1699329,663,1902,3,414.4489,743.8643,1158.3132
"59f9fa048a65","Athens","v_002","DTD","Lille","Helsinki",1669702,497,185,2,2153.58,1731.7666,3885.3466
"534ad9df3918","Rotterdam","v_002","CRF","Hamburg","Milan",1676564,561,1479,5,414.4489,901.2353,1315.6842
"373e70c16142","Rotterdam","v_002","CRF","Lille","Milan",1666507,394,2373,0,173.9644,733.8784,907.8428
"855852802cda","Rotterdam","v_004","CRF","Bratislava","Lisbon",1699419,548,2170,5,995.7185,2354.0837,3349.8022
"031b02d9ea86","Rotterdam","v_004","CRF","Rome","Prague",1678427,555,899,5,1269.2365,922.9972,2192.2337
"db558ee9199e","Rotterdam","v_003","CRF","Zaragoza","Copenhagen",1651377,455,1372,4,1212.1854,1841.379,3053.5644
"2c28ea3574a2","Rotterdam","v_002","CRF","Venlo","Milan",1696476,487,1328,1,130.0459,696.3485,826.3944
"03dd56793af6","Barcelona","v_003","CRF","Rome","Madrid",1689601,442,843,3,859.9884,1366.4467,2226.4351
"880a2663e7e3","Rotterdam","v_004","DTD","Dusseldorf","Rome",1699575,520,1744,5,177.3075,1125.029,1302.3365
"a0e57927b016","Barcelona","v_002","DTP","Dusseldorf","Barcelona",1662238,484,1572,0,0,1149.4065,1149.4065
"6fc03cfac368","Barcelona","v_004","CRF","Venlo","Paris",1657437,485,674,2,1153.4178,392.9249,1546.3427
"5db3574df97a","Rotterdam","v_004","DTD","Hamburg","Milan",1702654,459,964,3,414.4489,901.2353,1315.6842
"d5cd1bd87176","Athens","v_002","DTD","Warsaw","Madrid",1691544,345,1560,2,1597.0905,2297.8442,3894.9347
"da60ea6ffb31","Barcelona","v_003","CRF","Lille","Amsterdam",1690327,490,858,5,1030.8249,231.1954,1262.0203
"f0a4bb78ecf2","Rotterdam","v_004","DTP","Dusseldorf","Malmö",1650715,591,1895,4,177.3075,638.922,816.2295
"5aa44ba77670","Rotterdam","v_002","DTD","Warsaw","Porto",1676699,395,2151,5,1135.6449,2557.6066,3693.2515
"3dcd619e3e5f","Rotterdam","v_002","CRF","Hamburg","Malmö",1702224,532,545,4,414.4489,299.8548,714.3037
"a980bc3d2fcd","Rotterdam","v_002","DTD","Dusseldorf","Naples",1690617,490,1583,2,177.3075,1290.0187,1467.3262
"2f3d8212a42a","Rotterdam","v_004","DTD","Warsaw","Cologne",1699674,650,2045,5,1135.6449,986.9986,2122.6435
"e220b323daf4","Rotterdam","v_002","DTP","Hamburg","Berlin",1657063,479,1842,4,414.4489,254.6944,669.1433
"a0393cf2c313","Rotterdam","v_004","CRF","Warsaw","Barcelona",1613321,466,1086,0,1135.6449,1870.1057,3005.7506
"b8c0d1bae714","Athens","v_004","DTD","Rome","Munich",1660563,589,2214,3,1053.5083,697.5485,1751.0568
"ef450a28bd5a","Rotterdam","v_002","CRF","Lille","Berlin",1688285,431,1253,5,173.9644,744.9913,918.9557
"37b92e0c0dd2","Athens","v_001","CRF","Lille","Paris",1651366,581,1829,5,2153.58,204.8496,2358.4296
"59812f94173f","Barcelona","v_003","CRF","Zaragoza","Porto",1650715,414,1895,4,257.0251,648.5823,905.6074
"28c5c5cca3ae","Rotterdam","v_004","CRF","Lille","Bucharest",1643056,398,1575,5,173.9644,1857.0525,2031.0169
"29a26a2d836d","Rotterdam","v_004","CRF","Warsaw","Paris",1656969,540,806,0,1135.6449,1376.6802,2512.3251
"2cde7871fa7a","Rotterdam","v_002","CRF","Venlo","Bremen",1643056,524,1575,5,130.0459,260.756,390.8019
"d3d1a6207138","Rotterdam","v_004","DTP","Dusseldorf","Milan",1672721,512,1586,2,177.3075,665.0376,842.3451
"b62d79b84be4","Rotterdam","v_002","DTD","Zaragoza","Naples",1651377,481,1372,4,1212.1854,1269.832,2482.0174
"9682a03d2ef3","Rotterdam","v_002","DTD","Hamburg","Milan",1688610,452,1923,4,414.4489,901.2353,1315.6842
"864deb75d59a","Athens","v_004","DTD","Venlo","Marseille",1689781,458,804,5,2029.5726,902.042,2931.6146
"4a97cc31e3cc","Athens","v_002","DTP","Venlo","Rome",1666957,506,901,2,2029.5726,1160.8464,3190.419
"a80089880c90","Athens","v_002","DTD","Zaragoza","Bucharest",1677887,487,433,5,2138.3667,2210.0925,4348.4592
"d09ed783cb0d","Barcelona","v_004","DTP","Hamburg","Vienna",1660673,654,2001,0,1473.6254,743.8643,2217.4897
"40944ad31749","Rotterdam","v_004","CRF","Rome","Milan",1696149,574,2009,5,1269.2365,477.3222,1746.5587
"323b934998c8","Rotterdam","v_004","CRF","Zaragoza","Lyon",1689543,416,1977,5,1212.1854,647.847,1860.0324
"3b333751f219","Rotterdam","v_002","CRF","Rome","Madrid",1678494,471,396,5,1269.2365,1366.4467,2635.6832
"ddfbe3836977","Barcelona","v_004","DTD","Venlo","Naples",1682850,418,1105,2,1153.4178,1328.0246,2481.4424
"a17351c4f380","Athens","v_004","CRF","Hamburg","Berlin",1672706,362,1684,5,2025.2207,254.6944,2279.9151
"4ddfd6199c8e","Rotterdam","v_003","DTD","Venlo","Berlin",1701972,421,1589,5,130.0459,512.8188,642.8647
"c1d01b48b839","Athens","v_001","CRF","Bratislava","Vienna",1699135,461,1002,0,1250.4735,55.1533,1305.6268
"b307d8be063b","Barcelona","v_002","CRF","Warsaw","Milan",1699540,461,446,3,1870.1057,1149.4642,3019.5699
"a23455cfda69","Rotterdam","v_004","CRF","Venlo","Amsterdam",1656348,470,1548,2,130.0459,139.2635,269.3094
"273691a484be","Barcelona","v_002","DTD","Venlo","Vienna",1666317,320,1735,0,1153.4178,815.6854,1969.1032
"c502a0589308","Rotterdam","v_002","DTD","Zaragoza","Munich",1650715,638,1895,4,1212.1854,1217.1632,2429.3486
"292d7ecfca60","Rotterdam","v_003","CRF","Rome","Copenhagen",1613321,427,1086,0,1269.2365,1533.9085,2803.145
"fc44e5242eda","Rotterdam","v_002","CRF","Venlo","Berlin",1672117,427,638,3,130.0459,512.8188,642.8647
"feef9c89f0ba","Athens","v_004","CRF","Warsaw","Lyon",1681688,531,1193,2,1597.0905,1384.9215,2982.012
"21b87e3abbf8","Barcelona","v_004","DTD","Dusseldorf","Madrid",1666954,562,1129,5,1149.4065,1448.2241,2597.6306
"caf1b833fa31","Barcelona","v_003","CRF","Hamburg","Copenhagen",1671833,578,1343,3,1473.6254,289.9676,1763.593
"35669b445c34","Athens","v_001","DTD","Dusseldorf","Lyon",1681376,412,1896,3,1984.437,624.6864,2609.1234
"00cdb32a9f06","Rotterdam","v_002","DTP","Dusseldorf","Vienna",1658528,477,638,5,177.3075,768.3073,945.6148
"ac7c82542bc0","Barcelona","v_004","CRF","Bratislava","Paris",1657013,570,1285,0,1397.414,1093.9242,2491.3382
"0efbf3beeec5","Rotterdam","v_001","CRF","Zaragoza","Lyon",1680966,426,2251,2,1212.1854,647.847,1860.0324
"743cf856dda7","Athens","v_004","CRF","Bratislava","Berlin",1657437,480,674,2,1250.4735,552.9516,1803.4251
"c829f317e8e7","Athens","v_002","DTD","Hamburg","Lyon",1644308,500,1088,3,2025.2207,943.0273,2968.248
"fa92d0343e44","Rotterdam","v_004","DTD","Lille","Hanover",1615677,530,989,3,173.9644,501.9357,675.9001
"9063b8a5ada1","Rotterdam","v_002","CRF","Dusseldorf","Paris",1666466,372,1072,5,177.3075,413.6191,590.9266
"be4750c7da58","Rotterdam","v_004","DTP","Hamburg","Athens",1686762,467,261,2,414.4489,2025.2207,2439.6696
"b758e1e583ea","Athens","v_004","DTP","Rome","Budapest",1699525,400,965,5,1053.5083,810.5965,1864.1048
"389389ba55e1","Rotterdam","v_001","DTD","Lille","Lyon",1689641,420,968,4,173.9644,558.1464,732.1108
